iter	Passed	Remaining
6325	318503	33934
6326	318549	33883
6327	318598	33833
6328	318657	33783
6329	318730	33736
6330	318793	33687
6331	318844	33636
6332	318889	33585
6333	318936	33535
6334	318982	33484
6335	319027	33433
6336	319076	33382
6337	319121	33331
6338	319166	33281
6339	319213	33230
6340	319261	33179
6341	319311	33129
6342	319358	33078
6343	319405	33028
6344	319452	32977
6345	319497	32926
6346	319543	32875
6347	319591	32825
6348	319640	32774
6349	319687	32723
6350	319733	32673
6351	319779	32622
6352	319825	32571
6353	319872	32520
6354	319917	32470
6355	319964	32419
6356	320010	32368
6357	320056	32317
6358	320103	32267
6359	320148	32216
6360	320212	32167
6361	320258	32116
6362	320307	32065
6363	320354	32015
6364	320400	31964
6365	320447	31913
6366	320507	31864
6367	320553	31813
6368	320600	31763
6369	320647	31712
6370	320695	31661
6371	320741	31611
6372	320788	31560
6373	320835	31509
6374	320880	31458
6375	320927	31408
6376	320967	31356
6377	321012	31306
6378	321058	31255
6379	321105	31204
6380	321151	31153
6381	321197	31103
6382	321242	31052
6383	321290	31001
6384	321337	30951
6385	321392	30901
6386	321439	30850
6387	321486	30799
6388	321533	30749
6389	321579	30698
6390	321626	30647
6391	321672	30597
6392	321721	30546
6393	321767	30495
6394	321815	30445
6395	321861	30394
6396	321907	30343
6397	321958	30293
6398	322031	30245
6399	322078	30194
6400	322124	30144
6401	322171	30093
6402	322218	30042
6403	322265	29992
6404	322311	29941
6405	322358	29890
6406	322409	29840
6407	322458	29790
6408	322507	29739
6409	322554	29689
6410	322601	29638
6411	322647	29587
6412	322694	29537
6413	322758	29488
6414	322804	29437
6415	322849	29386
6416	322895	29335
6417	322941	29285
6418	322988	29234
6419	323034	29183
6420	323085	29133
6421	323131	29082
6422	323176	29032
6423	323225	28981
6424	323270	28930
6425	323318	28880
6426	323365	28829
6427	323416	28779
6428	323503	28732
6429	323579	28684
6430	323625	28633
6431	323672	28582
6432	323718	28532
6433	323773	28482
6434	323820	28431
6435	323866	28381
6436	323913	28330
6437	323961	28279
6438	324007	28229
6439	324055	28178
6440	324100	28127
6441	324145	28077
6442	324191	28026
6443	324237	27975
6444	324284	27925
6445	324330	27874
6446	324376	27823
6447	324423	27773
6448	324470	27722
6449	324517	27672
6450	324564	27621
6451	324611	27570
6452	324656	27520
6453	324702	27469
6454	324748	27418
6455	324797	27368
6456	324843	27317
6457	324889	27266
6458	324937	27216
6459	324984	27165
6460	325030	27115
6461	325076	27064
6462	325123	27013
6463	325170	26963
6464	325216	26912
6465	325262	26862
6466	325310	26811
6467	325356	26760
6468	325403	26710
6469	325449	26659
6470	325496	26609
6471	325544	26558
6472	325590	26507
6473	325643	26457
6474	325691	26407
6475	325738	26356
6476	325786	26306
6477	325833	26255
6478	325878	26205
6479	325924	26154
6480	325971	26103
6481	326017	26053
6482	326064	26002
6483	326111	25952
6484	326157	25901
6485	326203	25850
6486	326249	25800
6487	326297	25749
6488	326344	25699
6489	326391	25648
6490	326436	25597
6491	326483	25547
6492	326529	25496
6493	326575	25446
6494	326622	25395
6495	326669	25345
6496	326718	25294
6497	326765	25244
6498	326812	25193
6499	326858	25142
6500	326903	25092
6501	326950	25041
6502	326997	24991
6503	327048	24940
6504	327093	24890
6505	327142	24839
6506	327189	24789
6507	327235	24738
6508	327282	24688
6509	327327	24637
6510	327374	24587
6511	327421	24536
6512	327467	24485
6513	327513	24435
6514	327560	24384
6515	327607	24334
6516	327659	24284
6517	327706	24233
6518	327752	24183
6519	327799	24132
6520	327844	24081
6521	327892	24031
6522	327938	23980
6523	327985	23930
6524	328030	23879
6525	328076	23829
6526	328122	23778
6527	328173	23728
6528	328304	23683
6529	328375	23634
6530	328429	23584
6531	328482	23534
6532	328549	23485
6533	328604	23435
6534	328658	23385
6535	328710	23335
6536	328755	23284
6537	328801	23234
6538	328846	23183
6539	328890	23132
6540	328936	23082
6541	328982	23031
6542	329028	22981
6543	329074	22930
6544	329120	22880
6545	329167	22829
6546	329213	22778
6547	329260	22728
6548	329307	22677
6549	329354	22627
6550	329402	22576
6551	329478	22528
6552	329524	22477
6553	329570	22427
6554	329616	22376
6555	329663	22326
6556	329709	22275
6557	329757	22225
6558	329805	22174
6559	329851	22124
6560	329899	22073
6561	329946	22023
6562	329993	21972
6563	330040	21922
6564	330087	21871
6565	330133	21821
6566	330178	21770
6567	330226	21720
6568	330272	21669
6569	330320	21619
6570	330378	21569
6571	330427	21519
6572	330472	21468
6573	330517	21417
6574	330565	21367
6575	330612	21316
6576	330677	21267
6577	330724	21217
6578	330769	21166
6579	330816	21115
6580	330864	21065
6581	330911	21015
6582	330958	20964
6583	331004	20914
6584	331051	20863
6585	331097	20812
6586	331143	20762
6587	331189	20711
6588	331235	20661
6589	331282	20610
6590	331329	20560
6591	331376	20509
6592	331423	20459
6593	331468	20408
6594	331515	20358
6595	331561	20307
6596	331608	20257
6597	331654	20206
6598	331700	20156
6599	331746	20105
6600	331792	20055
6601	331839	20004
6602	331886	19954
6603	331932	19903
6604	331980	19853
6605	332028	19803
6606	332075	19752
6607	332122	19702
6608	332167	19651
6609	332214	19601
6610	332260	19550
6611	332306	19500
6612	332352	19449
6613	332398	19399
6614	332445	19348
6615	332492	19298
6616	332537	19247
6617	332583	19197
6618	332629	19146
6619	332675	19096
6620	332722	19045
6621	332768	18995
6622	332815	18944
6623	332862	18894
6624	332908	18843
6625	332954	18793
6626	333006	18743
6627	333057	18693
6628	333120	18643
6629	333190	18594
6630	333250	18544
6631	333313	18495
6632	333359	18444
6633	333408	18394
6634	333455	18343
6635	333502	18293
6636	333549	18242
6637	333595	18192
6638	333642	18142
6639	333688	18091
6640	333734	18041
6641	333781	17990
6642	333828	17940
6643	333875	17889
6644	333922	17839
6645	333969	17788
6646	334016	17738
6647	334063	17688
6648	334108	17637
6649	334154	17587
6650	334200	17536
6651	334246	17486
6652	334292	17435
6653	334338	17385
6654	334385	17334
6655	334434	17284
6656	334481	17234
6657	334527	17183
6658	334573	17133
6659	334620	17082
6660	334666	17032
6661	334713	16981
6662	334759	16931
6663	334806	16880
6664	334856	16830
6665	334901	16780
6666	334948	16729
6667	334995	16679
6668	335043	16629
6669	335088	16578
6670	335135	16528
6671	335182	16477
6672	335229	16427
6673	335275	16376
6674	335321	16326
6675	335369	16276
6676	335416	16225
6677	335462	16175
6678	335508	16124
6679	335555	16074
6680	335601	16024
6681	335647	15973
6682	335692	15923
6683	335740	15872
6684	335787	15822
6685	335835	15772
6686	335882	15721
6687	335928	15671
6688	335974	15620
6689	336021	15570
6690	336068	15520
6691	336114	15469
6692	336159	15419
6693	336206	15368
6694	336253	15318
6695	336300	15268
6696	336347	15217
6697	336400	15167
6698	336474	15118
6699	336529	15068
6700	336576	15018
6701	336621	14967
6702	336667	14917
6703	336713	14866
6704	336758	14816
6705	336805	14766
6706	336853	14715
6707	336900	14665
6708	336947	14614
6709	336992	14564
6710	337039	14514
6711	337085	14463
6712	337134	14413
6713	337181	14363
6714	337227	14312
6715	337273	14262
6716	337352	14213
6717	337398	14162
6718	337446	14112
6719	337493	14062
6720	337538	14011
6721	337584	13961
6722	337631	13911
6723	337677	13860
6724	337722	13810
6725	337768	13759
6726	337815	13709
6727	337865	13659
6728	337950	13610
6729	338008	13560
6730	338054	13510
6731	338100	13459
6732	338146	13409
6733	338193	13358
6734	338240	13308
6735	338287	13258
6736	338333	13207
6737	338379	13157
6738	338424	13107
6739	338471	13056
6740	338520	13006
6741	338567	12956
6742	338614	12905
6743	338661	12855
6744	338708	12805
6745	338754	12754
6746	338801	12704
6747	338848	12654
6748	338894	12603
6749	338941	12553
6750	338986	12502
6751	339034	12452
6752	339082	12402
6753	339132	12352
6754	339179	12301
6755	339225	12251
6756	339271	12201
6757	339317	12150
6758	339364	12100
6759	339410	12050
6760	339457	11999
6761	339503	11949
6762	339549	11899
6763	339596	11848
6764	339642	11798
6765	339692	11748
6766	339739	11697
6767	339787	11647
6768	339832	11597
6769	339879	11546
6770	339926	11496
6771	339973	11446
6772	340018	11395
6773	340065	11345
6774	340112	11295
6775	340157	11244
6776	340204	11194
6777	340250	11144
6778	340296	11093
6779	340343	11043
6780	340389	10993
6781	340436	10942
6782	340482	10892
6783	340527	10842
6784	340574	10791
6785	340619	10741
6786	340666	10691
6787	340713	10641
6788	340760	10590
6789	340807	10540
6790	340853	10490
6791	340900	10439
6792	340946	10389
6793	340998	10339
6794	341044	10289
6795	341091	10238
6796	341137	10188
6797	341183	10138
6798	341230	10087
6799	341277	10037
6800	341322	9987
6801	341369	9936
6802	341415	9886
6803	341462	9836
6804	341508	9786
6805	341556	9735
6806	341606	9685
6807	341652	9635
6808	341699	9585
6809	341745	9534
6810	341792	9484
6811	341838	9434
6812	341885	9383
6813	341930	9333
6814	341977	9283
6815	342025	9233
6816	342071	9182
6817	342119	9132
6818	342165	9082
6819	342214	9032
6820	342261	8981
6821	342308	8931
6822	342358	8881
6823	342404	8831
6824	342453	8780
6825	342500	8730
6826	342549	8680
6827	342600	8630
6828	342703	8581
6829	342773	8531
6830	342821	8481
6831	342867	8431
6832	342915	8380
6833	342962	8330
6834	343008	8280
6835	343055	8230
6836	343102	8179
6837	343149	8129
6838	343195	8079
6839	343241	8029
6840	343287	7978
6841	343334	7928
6842	343383	7878
6843	343430	7828
6844	343478	7777
6845	343524	7727
6846	343573	7677
6847	343620	7627
6848	343666	7576
6849	343714	7526
6850	343762	7476
6851	343809	7426
6852	343856	7375
6853	343903	7325
6854	343950	7275
6855	343998	7225
6856	344045	7174
6857	344091	7124
6858	344137	7074
6859	344183	7024
6860	344230	6973
6861	344278	6923
6862	344324	6873
6863	344372	6823
6864	344418	6772
6865	344464	6722
6866	344511	6672
6867	344558	6622
6868	344606	6572
6869	344653	6521
6870	344700	6471
6871	344747	6421
6872	344795	6371
6873	344842	6320
6874	344889	6270
6875	344936	6220
6876	344984	6170
6877	345046	6120
6878	345094	6070
6879	345140	6019
6880	345187	5969
6881	345234	5919
6882	345279	5869
6883	345326	5818
6884	345372	5768
6885	345419	5718
6886	345465	5668
6887	345512	5618
6888	345557	5567
6889	345604	5517
6890	345651	5467
6891	345701	5417
6892	345749	5367
6893	345797	5316
6894	345843	5266
6895	345890	5216
6896	345936	5166
6897	345984	5116
6898	346030	5065
6899	346084	5015
6900	346131	4965
6901	346177	4915
6902	346225	4865
6903	346269	4814
6904	346319	4764
6905	346365	4714
6906	346413	4664
6907	346461	4614
6908	346507	4563
6909	346554	4513
6910	346600	4463
6911	346653	4413
6912	346713	4363
6913	346769	4313
6914	346831	4263
6915	346907	4213
6916	346967	4163
6917	347017	4113
6918	347064	4063
6919	347113	4012
6920	347161	3962
6921	347219	3912
6922	347265	3862
6923	347345	3812
6924	347393	3762
6925	347450	3712
6926	347533	3662
6927	347598	3612
6928	347656	3562
6929	347707	3512
6930	347758	3462
6931	347810	3411
6932	347857	3361
6933	347905	3311
6934	347952	3261
6935	347999	3211
6936	348039	3160
6937	348087	3110
6938	348133	3060
6939	348180	3010
6940	348228	2960
6941	348278	2909
6942	348327	2859
6943	348374	2809
6944	348422	2759
6945	348468	2709
6946	348515	2658
6947	348561	2608
6948	348606	2558
6949	348655	2508
6950	348702	2458
6951	348749	2407
6952	348796	2357
6953	348844	2307
6954	348892	2257
6955	348939	2207
6956	348985	2157
6957	349031	2106
6958	349078	2056
6959	349125	2006
6960	349173	1956
6961	349237	1906
6962	349283	1856
6963	349329	1805
6964	349376	1755
6965	349423	1705
6966	349469	1655
6967	349516	1605
6968	349563	1554
6969	349609	1504
6970	349656	1454
6971	349703	1404
6972	349752	1354
6973	349799	1304
6974	349847	1253
6975	349894	1203
6976	349940	1153
6977	349987	1103
6978	350039	1053
6979	350085	1003
6980	350132	952
6981	350179	902
6982	350227	852
6983	350274	802
6984	350322	752
6985	350378	702
6986	350423	651
6987	350468	601
6988	350515	551
6989	350562	501
6990	350610	451
6991	350657	401
6992	350704	351
6993	350751	300
6994	350798	250
6995	350845	200
6996	350892	150
6997	350940	100
6998	350986	50
6999	351034	0
